CMDLINE 'c:\users\hp\onedrive\documents\studies\programing 1\exercises\venv\scripts\python.exe' space_complexity.py
MEM 1.917969 1643292296.5349
MEM 8.746094 1643292296.6480
MEM 8.746094 1643292296.7560
MEM 8.746094 1643292296.8630
MEM 8.746094 1643292296.9688
MEM 8.746094 1643292297.0761
MEM 8.746094 1643292297.1835
MEM 8.746094 1643292297.2939
