CMDLINE 'c:\users\hp\onedrive\documents\studies\programing 1\exercises\venv\scripts\python.exe' space_complexity.py
MEM 1.898438 1643280103.6217
MEM 8.722656 1643280103.7233
MEM 8.722656 1643280103.8322
