CMDLINE 'c:\users\hp\onedrive\documents\studies\programing 1\exercises\venv\scripts\python.exe' space_complexity.py
MEM 1.917969 1643290346.9820
MEM 8.726562 1643290347.0918
MEM 8.726562 1643290347.2012
MEM 8.726562 1643290347.3098
MEM 8.726562 1643290347.4186
