CMDLINE 'c:\users\hp\onedrive\documents\studies\programing 1\exercises\venv\scripts\python.exe' C:\Users\HP\OneDrive\Documents\DSA\Assignments\space_complexity.py
MEM 1.941406 1643279970.3814
MEM 8.726562 1643279970.4893
MEM 8.726562 1643279970.6002
