CMDLINE 'c:\users\hp\onedrive\documents\studies\programing 1\exercises\venv\scripts\python.exe' space_complexity.py
MEM 1.898438 1643290389.0689
MEM 8.710938 1643290389.1790
MEM 8.710938 1643290389.2876
MEM 8.710938 1643290389.3927
MEM 8.710938 1643290389.5038
MEM 8.710938 1643290389.6128
MEM 8.710938 1643290389.7214
